Textbox9,Textbox12,Textbox14
03/11/2025,01/01/2024,12/31/2024

SiteID,County,City,DBA,Licensee,PremisesStreet,PremisesCityState,LicenseNumber,LicenseType,Status,IssueDate,EffectiveDate,ExpiryDate
34466,Fayette,Lexington,Tru by Hilton,"Waller on Inn, LLC",535 Waller Ave,"Lexington, KY 40504",034-NQ4-192915,NQ4 Retail Malt Beverage Drink License,Active,09/22/2022,09/22/2022,11/30/2025
37350,Fayette,Lexington,Tuk Tuk Snack Shop and Snackeasy,TUK TUK SNACK SHOP LLC,124 Malabu Dr Ste 110,"Lexington, KY 40503",034-NQ2-199582,NQ2 Retail Drink License,Active,10/13/2023,10/13/2023,11/30/2025
36365,Fayette,Lexington,Twisted Cork,Momma Sue LLC,145 Burt Rd Ste 20,"Lexington, KY 40503",034-NQ4-195644,NQ4 Retail Malt Beverage Drink License,Active,03/10/2023,03/10/2023,11/30/2025
5559,Fayette,Lexington,Uncle Sevens,Uncle Sevens LLC,628 Delzan Pl,"Lexington, KY 40503",034-NQ4-4034,NQ4 Retail Malt Beverage Drink License,Active,12/05/2017,12/05/2017,11/30/2025
6110,Fayette,Lexington,University Club Of Kentucky,"UCKY, LLC",4850 Leestown Rd,"Lexington, KY 40511",034-NQ2-188979,NQ2 Retail Drink License,Active,02/21/2022,02/21/2022,11/30/2025
3934,Fayette,Lexington,Vfw Bluegrass Post #680,"VETERANS OF FOREIGN WARS OF THE UNITED STATES, INC.",1494 Leestown Rd,"Lexington, KY 40511",034-NQ3-1120,NQ3 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
32683,Fayette,Lexington,Villainous,"VILLAINOUS LEXINGTON, LLC",502 W Second St,"Lexington, KY 40508",034-NQ2-191400,NQ2 Retail Drink License,Active,07/09/2022,07/09/2022,11/30/2025
25847,Fayette,Lexington,Viva Mexico,"Viva Mexico, LLC",400 Old Vine St Suites 106 & 108,"Lexington, KY 40507",034-NQ2-204845,NQ2 Retail Drink License,Active,08/15/2024,08/15/2024,11/30/2025
16106,Fayette,Lexington,Viva Mexico LLC,"Viva Mexico, LLC",2573 Richmond Rd Ste 170,"Lexington, KY 40509",034-NQ2-194756,NQ2 Retail Drink License,Active,01/24/2023,01/24/2023,11/30/2025
16891,Fayette,Lexington,West Sixth Brewing,"West Sixth Brewing Company, LLC",501 W Sixth St,"Lexington, KY 40508",034-NQ4-2170,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,08/31/2025
24740,Fayette,Lexington,Whole Foods Market,"WHOLE FOODS MARKET GROUP, INC.",4059 Finn Way,"Lexington, KY 40517",034-NQ4-3838,NQ4 Retail Malt Beverage Drink License,Active,06/09/2017,06/09/2017,08/31/2025
15367,Fayette,Lexington,Wild Cat Saloon Lex,WCS LEX Inc,123 Cheapside,"Lexington, KY 40507",034-NQ4-1993,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
21346,Fayette,Lexington,Wild Eggs,Hamburg Eggs LLC,1925 Justice Dr,"Lexington, KY 40509",034-NQ2-2626,NQ2 Retail Drink License,Active,12/29/2014,12/29/2014,11/30/2025
20339,Fayette,Lexington,Wild Eggs,"Palomar Eggs, LLC",3735 Palomar Centre Dr Ste 110 & 120,"Lexington, KY 40513",034-NQ2-2436,NQ2 Retail Drink License,Active,02/12/2014,02/12/2014,11/30/2025
30183,Fayette,Lexington,William Tarr Distillery,"RD#1 Bourbon, LLC",1170 Manchester Pl Ste 190,"Lexington, KY 40508",034-NQ2-169615,NQ2 Retail Drink License,Active,10/02/2020,10/02/2020,11/30/2025
2992,Fayette,Lexington,Wilson's Grocery,Good Luck LLC,1010 Cramer Ave,"Lexington, KY 40502",034-NQ4-201590,NQ4 Retail Malt Beverage Drink License,Active,02/05/2024,02/05/2024,11/30/2025
8171,Fayette,Lexington,Winburn Fruit Super Mercado,WINBURN FRUIT SUPER MARKET LLC,1198 Winburn Dr,"Lexington, KY 40511",034-NQ4-192461,NQ4 Retail Malt Beverage Drink License,Active,08/30/2022,08/30/2022,11/30/2025
5432,Fayette,Lexington,Winchell's Rest & Sports Bar,"GAMEFACE, INC.",348 Southland Dr,"Lexington, KY 40503",034-NQ2-1005,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
3355,Fayette,Lexington,Windy Corner Market,"WINDY CORNER MARKET, LLC",4595 Bryan Station Rd,"Lexington, KY 40516",034-NQ2-1777,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
27497,Fayette,Lexington,Wise Bird Cider Co,"WISE BIRD CIDER CO, LLC",1170 Manchester Pl Ste 140,"Lexington, KY 40508",034-NQ4-4407,NQ4 Retail Malt Beverage Drink License,Active,02/27/2019,02/27/2019,11/30/2025
28812,Fayette,Lexington,Yesterday's Lounge,YESTERDAY'S INC.,828 Lane Allen Rd Ste 140 & 150,"Lexington, KY 40504",034-NQ4-4681,NQ4 Retail Malt Beverage Drink License,Active,11/06/2019,11/06/2019,11/30/2025
5944,Fayette,Lexington,Zen Sushi & sake,Caiye LLC,3070 Lakecrest Cir Ste 500,"Lexington, KY 40513",034-NQ4-187342,NQ4 Retail Malt Beverage Drink License,Active,12/06/2021,12/06/2021,11/30/2025
27204,Fayette,Lexington,Zim's Cafe,"Zim's Cafe , LLC",215 W. Main Street,"Lexington, KY 40507",034-NQ2-3843,NQ2 Retail Drink License,Active,11/15/2018,11/15/2018,11/30/2025
35579,Fayette,Lexington,Zundo,ZUNDO RAMEN AND POKE LLC,127 W Tiverton Way,"Lexington, KY 40503",034-NQ2-193247,NQ2 Retail Drink License,Active,10/13/2022,10/13/2022,11/30/2025

